RegionName,City_State,Price
85741,Tucson (AZ),334663.04920359125
19141,Philadelphia (PA),147300.91839688417
33141,Miami Beach (FL),431763.6187026319
23453,Virginia Beach (VA),353766.3548176926
40218,Louisville (KY),195518.7269611583
97266,Portland (OR),403855.9274771237
28278,Charlotte (NC),503645.38902965887
77096,Houston (TX),431735.981885144
92123,San Diego (CA),1000552.8998208056
60612,Chicago (IL),331380.1516119116
72032,Conway (AR),209299.5549428969
76002,Arlington (TX),356566.6596790808
89081,North Las Vegas (NV),414226.9310523525
34209,Bradenton (FL),428548.7333204509
40220,Louisville (KY),273232.6156744705
92706,Santa Ana (CA),986787.3879748476
80021,Westminster (CO),582163.9998341379
30316,Atlanta (GA),421441.6503753984
19132,Philadelphia (PA),74133.68883947091
95356,Modesto (CA),526747.4467552304
89130,Las Vegas (NV),437699.2969358368
91915,Chula Vista (CA),880135.5313710411
94545,Hayward (CA),978222.1859354244
23220,Richmond (VA),417501.4604964727
77038,Houston (TX),229400.3830808265
77017,Houston (TX),194176.31562300687
90222,Compton (CA),607481.8375598278
33909,Cape Coral (FL),339502.30460491165
31210,Macon (GA),278851.8236368984
37312,Cleveland (TN),329981.4975871845
96001,Redding (CA),387968.913231882
80205,Denver (CO),623332.0656608316
20723,Laurel (MD),560746.1210082459
61704,Bloomington (IL),293599.219441507
91768,Pomona (CA),643990.3419899397
19152,Philadelphia (PA),316174.09433613485
33952,Port Charlotte (FL),262310.4468882092
77092,Houston (TX),288092.56197395007
80004,Arvada (CO),622784.0764598389
11422,New York (NY),672662.3033199023
33407,West Palm Beach (FL),343184.8679842817
48313,Sterling Heights (MI),284889.013222021
48042,Macomb (MI),405439.2713684345
21212,Baltimore (MD),327152.4198775255
53219,Milwaukee (WI),247752.91783697295
31406,Savannah (GA),307861.83199494163
43201,Columbus (OH),358910.1251533339
33060,Pompano Beach (FL),438253.4682687144
34232,Sarasota (FL),398400.5844960248
31404,Savannah (GA),251474.1875900681
97304,Salem (OR),500409.6443920482
98002,Auburn (WA),495887.4472633312
10010,New York (NY),1286972.9028924156
97217,Portland (OR),511255.3786760482
48124,Dearborn (MI),217661.86255405328
93703,Fresno (CA),295878.53491287463
32909,Palm Bay (FL),330380.5570245289
89142,Las Vegas (NV),365805.7699149999
78749,Austin (TX),598588.2062153639
33710,Saint Petersburg (FL),400973.5510115808
90008,Los Angeles (CA),1115338.4738730756
49505,Grand Rapids (MI),286730.20967020094
72703,Fayetteville (AR),379144.4489780837
3104,Manchester (NH),445243.0161059192
43219,Columbus (OH),177264.76207254748
19713,Newark (DE),298335.26302877656
90504,Torrance (CA),1022216.3900665912
98021,Bothell (WA),1155470.8630046318
95126,San Jose (CA),1286871.7945484526
33611,Tampa (FL),489499.7510203913
77045,Houston (TX),209192.8045009093
92373,Redlands (CA),722443.9202028345
91107,Pasadena (CA),1299509.2104613895
19601,Reading (PA),148411.35625644212
33462,Lake Worth Beach (FL),401721.72844371
15235,Pittsburgh (PA),165779.2231972375
10704,Yonkers (NY),599614.1460965009
95377,Tracy (CA),828473.6489780201
77047,Houston (TX),254621.85446301385
55443,Brooklyn Park (MN),370287.2452566576
92103,San Diego (CA),1146509.5719969403
21403,Annapolis (MD),590024.4097852982
60631,Chicago (IL),413908.6764359314
33069,Pompano Beach (FL),279258.4209472798
48234,Detroit (MI),54117.593936368845
80226,Lakewood (CO),565506.1179157745
99223,Spokane (WA),489155.9649000319
80241,Thornton (CO),541669.9464611419
94102,San Francisco (CA),716009.1536799368
7208,Elizabeth (NJ),541512.666649697
79904,El Paso (TX),176459.31907948488
85704,Tucson (AZ),458172.80199921736
53719,Madison (WI),403932.3799230076
48601,Saginaw (MI),54756.93273263495
98201,Everett (WA),550096.0133575237
23505,Norfolk (VA),312854.4753540634
32208,Jacksonville (FL),162579.02580154443
90601,Whittier (CA),848692.2675876161
94801,Richmond (CA),545761.5227494707
91791,West Covina (CA),915870.361846985
90712,Lakewood (CA),865198.6766814057
68116,Omaha (NE),367042.3082454835
27511,Cary (NC),500589.3656624834
43613,Toledo (OH),145431.87377857827
94115,San Francisco (CA),1380789.7228493637
60636,Chicago (IL),119818.71505664093
29609,Greenville (SC),325771.3446132569
95118,San Jose (CA),1680530.8813741708
97211,Portland (OR),575141.928321042
34231,Sarasota (FL),425156.75791786617
30068,Marietta (GA),662033.6689991982
72209,Little Rock (AR),109502.44832300204
85388,Surprise (AZ),458206.8874815956
29406,North Charleston (SC),282756.18005298584
73159,Oklahoma City (OK),178225.93378268278
92883,Corona (CA),774363.4790476953
90807,Long Beach (CA),949718.1380272094
95661,Roseville (CA),680424.8045463095
20016,Washington (DC),1153812.9246081123
97404,Eugene (OR),437699.46561682114
20010,Washington (DC),736298.2908757743
2125,Boston (MA),643870.1426500975
75229,Dallas (TX),685953.5910268229
32826,Orlando (FL),374182.3606651069
95358,Modesto (CA),432398.35068631824
97213,Portland (OR),564963.4904192433
28217,Charlotte (NC),320347.059961413
77076,Houston (TX),206476.81613248968
20603,Waldorf (MD),476575.00978403445
81504,Grand Junction (CO),362476.46272976586
90029,Los Angeles (CA),1103700.6198298368
32301,Tallahassee (FL),210157.1879566293
20165,Sterling (VA),722277.5873768255
32258,Jacksonville (FL),390775.98072715104
33013,Hialeah (FL),540763.6068021123
74136,Tulsa (OK),248285.22952553697
78229,San Antonio (TX),220615.778414567
94602,Oakland (CA),1104317.7450133078
11417,New York (NY),702072.1978169865
91505,Burbank (CA),1148692.7647921182
34653,New Port Richey (FL),272490.0591449158
55408,Minneapolis (MN),303939.80919738574
32309,Tallahassee (FL),388135.9805055849
48089,Warren (MI),125627.54759597762
78217,San Antonio (TX),247632.82630474647
94103,San Francisco (CA),805739.6206190704
98109,Seattle (WA),763713.0044232678
92881,Corona (CA),860687.222661655
3102,Manchester (NH),392528.7869308975
32312,Tallahassee (FL),444688.7646242735
80302,Boulder (CO),1193386.789383145
33543,Wesley Chapel (FL),434398.80989732494
91351,Santa Clarita (CA),724125.940263285
33756,Clearwater (FL),382418.0097311665
10030,New York (NY),661562.5156617672
92203,Indio (CA),566445.2545138876
95131,San Jose (CA),1439816.6395842012
6811,Danbury (CT),470033.6050582747
64119,Kansas City (MO),251729.5657960128
8610,Trenton (NJ),322427.52998872846
22207,Arlington (VA),1319429.5113958216
6708,Waterbury (CT),271510.7258001643
80923,Colorado Springs (CO),480325.8746215173
75214,Dallas (TX),798462.7958849011
95834,Sacramento (CA),549664.281942753
33130,Miami (FL),559991.3693113417
80910,Colorado Springs (CO),344719.32070844684
27539,Apex (NC),622662.7386959066
37067,Franklin (TN),885644.8554679368
94610,Oakland (CA),1334947.163840813
2131,Boston (MA),698502.8228325023
76110,Fort Worth (TX),231089.2792734833
32086,Saint Augustine (FL),393862.18043556233
28303,Fayetteville (NC),207373.6762705452
93001,Ventura (CA),966921.5682323388
1851,Lowell (MA),493107.4163240045
75041,Garland (TX),268222.58670418104
97306,Salem (OR),488095.7756438677
98512,Olympia (WA),543929.9283567728
45503,Springfield (OH),178481.95627801304
37803,Maryville (TN),387937.2750615224
94603,Oakland (CA),553280.4873061058
37217,Nashville (TN),333722.0131846421
90606,Whittier (CA),746611.3481677311
33409,West Palm Beach (FL),309258.11590389145
48205,Detroit (MI),53240.10005956385
19114,Philadelphia (PA),303717.1134238387
32277,Jacksonville (FL),292554.48000799434
78242,San Antonio (TX),175918.67054476062
22032,Fairfax (VA),828226.6193175996
30342,Sandy Springs (GA),796063.7069799189
78239,San Antonio (TX),237101.9460172929
21217,Baltimore (MD),83173.62609325351
33133,Miami (FL),1186598.1330948253
33713,Saint Petersburg (FL),379027.8381283604
32607,Gainesville (FL),293637.72844032367
99207,Spokane (WA),284168.2598442556
80122,Centennial (CO),662256.7041599072
77067,Houston (TX),226872.3119723612
21230,Baltimore (MD),267155.02654357924
20003,Washington (DC),858580.9860060791
34243,Sarasota (FL),449573.77565688005
91423,Los Angeles (CA),1496544.570201234
73112,Oklahoma City (OK),190527.49458109657
91607,Los Angeles (CA),1261693.4905436167
95242,Lodi (CA),579820.2991659488
55411,Minneapolis (MN),237892.90144774367
32570,Milton (FL),274068.3063734244
15236,Pittsburgh (PA),248695.5324580912
19116,Philadelphia (PA),372098.6750189248
33026,Pembroke Pines (FL),470484.6384732647
68022,Omaha (NE),499551.7834703713
77079,Houston (TX),655726.6970459608
22153,Springfield (VA),733561.0456735672
75232,Dallas (TX),256331.50702850168
53142,Kenosha (WI),289589.4556386745
84070,Sandy (UT),516828.7359971874
2904,Providence (RI),364723.1585801996
91724,Covina (CA),862688.191409146
77053,Houston (TX),210994.34686793367
55418,Minneapolis (MN),338984.8281713398
75208,Dallas (TX),439780.2019772606
91206,Glendale (CA),1152182.8700542315
98312,Bremerton (WA),470843.65593123616
33702,Saint Petersburg (FL),353205.6175307476
10014,New York (NY),1562835.612401293
91604,Los Angeles (CA),1734408.0968777805
75010,Carrollton (TX),543758.0704996726
90803,Long Beach (CA),1337504.6034107876
30311,Atlanta (GA),271840.2374398595
19151,Philadelphia (PA),188335.67095642936
50310,Des Moines (IA),228980.4238381992
85716,Tucson (AZ),321733.1924955503
12309,Schenectady (NY),361381.5620191919
93101,Santa Barbara (CA),1458737.025212119
29405,North Charleston (SC),297671.9428973804
91792,West Covina (CA),809759.9636930069
40241,Louisville (KY),386484.809271296
30501,Gainesville (GA),306769.48929661745
75204,Dallas (TX),522069.3475034704
23233,Henrico (VA),511686.6535828666
75036,Frisco (TX),594079.7134607944
68134,Omaha (NE),249678.43514247495
94131,San Francisco (CA),1552263.2450359806
43082,Westerville (OH),518245.9319013061
37214,Nashville (TN),371421.3045291746
37311,Cleveland (TN),235686.75538003023
22408,Fredericksburg (VA),424079.8651570682
84084,West Jordan (UT),493373.2639929232
91324,Los Angeles (CA),956089.9377544484
18018,Bethlehem (PA),274640.73986462853
76014,Arlington (TX),274444.4943522658
75238,Dallas (TX),618240.4533618331
77041,Houston (TX),302470.7679406475
37931,Knoxville (TN),418159.4882434984
76107,Fort Worth (TX),384106.0464795704
95824,Sacramento (CA),376558.5086315112
20853,Rockville (MD),630054.1240733135
33325,Davie (FL),630901.0386184013
30028,Cumming (GA),544821.3191180368
92124,San Diego (CA),1110194.5303804995
53216,Milwaukee (WI),158174.4313573841
3060,Nashua (NH),428369.7533921743
37923,Knoxville (TN),388297.5559431511
33173,Miami (FL),569762.1074243257
48152,Livonia (MI),307948.3777922881
91303,Los Angeles (CA),766142.0881961626
89113,Las Vegas (NV),460751.7722256146
91731,El Monte (CA),757939.6306000403
76016,Arlington (TX),357051.28698211646
90005,Los Angeles (CA),941729.734633763
11423,New York (NY),760556.6469313964
28211,Charlotte (NC),832477.2332500583
66614,Topeka (KS),230931.2599277848
33401,West Palm Beach (FL),437463.0516473457
34205,Bradenton (FL),298560.3840355947
11414,New York (NY),603582.314277018
92405,San Bernardino (CA),451779.7048999504
75241,Dallas (TX),225109.37675771347
33328,Davie (FL),643035.5513349321
77016,Houston (TX),171922.29010640734
94132,San Francisco (CA),1301375.4941207303
11369,New York (NY),807099.3209300184
29617,Greenville (SC),253821.89470472356
7013,Clifton (NJ),562165.9816858188
19604,Reading (PA),140551.2244418584
1605,Worcester (MA),419983.36143015046
29611,Greenville (SC),194724.0881345858
8757,Toms River (NJ),319488.0712131146
94589,Vallejo (CA),529554.9553437758
30033,Decatur (GA),488550.5072140837
96825,Honolulu (HI),1272907.0825104057
33127,Miami (FL),508742.86925756186
37323,Cleveland (TN),276593.7579353735
28146,Salisbury (NC),292355.08826298383
30324,Atlanta (GA),502639.1092703471
97220,Portland (OR),432139.9072225126
95204,Stockton (CA),389542.7129559961
48091,Warren (MI),157877.26008563137
72204,Little Rock (AR),115148.07986278844
85257,Scottsdale (AZ),567650.4804491283
98683,Vancouver (WA),563834.3109028586
94043,Mountain View (CA),1638088.705900846
33445,Delray Beach (FL),323617.23869302496
1109,Springfield (MA),250083.64180239217
49525,Grand Rapids (MI),347873.4896245096
80907,Colorado Springs (CO),414049.1011503297
78750,Austin (TX),644167.5820379895
97267,Portland (OR),547310.6141136155
90061,Los Angeles (CA),621408.2927709761
27614,Raleigh (NC),666321.1381300606
78211,San Antonio (TX),145617.47814405806
78729,Austin (TX),479275.3322179513
53212,Milwaukee (WI),193338.3783869994
92110,San Diego (CA),1015777.2765937748
33993,Cape Coral (FL),379617.467436628
85743,Tucson (AZ),411088.2500862206
12203,Albany (NY),301896.74486895074
61108,Rockford (IL),159589.95012173208
33904,Cape Coral (FL),396734.7788542563
48309,Rochester Hills (MI),452534.1164784397
76012,Arlington (TX),349366.17309573456
84128,West Valley City (UT),475727.2390628215
75181,Mesquite (TX),336504.26375730376
30030,Decatur (GA),636761.1000549502
20721,Bowie (MD),583206.3688746296
77020,Houston (TX),188709.50658000703
92107,San Diego (CA),1526713.0054928034
20814,Bethesda (MD),867666.4648215222
92116,San Diego (CA),1052437.657893252
93725,Fresno (CA),338694.8114453416
90028,Los Angeles (CA),937560.0735658532
37921,Knoxville (TN),281369.76767904195
76134,Fort Worth (TX),263164.08885893045
91356,Los Angeles (CA),1398077.3279147393
32773,Sanford (FL),323326.5444193219
60544,Plainfield (IL),345755.8277175264
32503,Pensacola (FL),291903.0188879065
40207,Louisville (KY),395291.934597288
11361,New York (NY),936701.9232722728
12205,Albany (NY),300347.755194843
73119,Oklahoma City (OK),112798.9473857336
77091,Houston (TX),262749.68388310634
80917,Colorado Springs (CO),409804.095613688
15206,Pittsburgh (PA),275814.6549139764
60607,Chicago (IL),393393.6617695295
19138,Philadelphia (PA),166107.13877375485
91354,Santa Clarita (CA),858983.8951279442
68135,Omaha (NE),380396.8026384542
8611,Trenton (NJ),165260.166886566
94598,Walnut Creek (CA),1506784.8829467054
22315,Alexandria (VA),662856.3216629517
14226,Buffalo (NY),284600.1924130037
20879,Gaithersburg (MD),441798.70341933984
77086,Houston (TX),231280.89877037492
68107,Omaha (NE),177710.2943898722
19142,Philadelphia (PA),118412.32514002857
21239,Baltimore (MD),205660.82218757572
72704,Fayetteville (AR),341313.51581226685
93105,Santa Barbara (CA),1924238.7188112745
32583,Milton (FL),290557.7716021628
23513,Norfolk (VA),257514.73254129733
29212,Columbia (SC),269573.5358271163
80922,Colorado Springs (CO),457398.55476386176
33145,Miami (FL),725122.0617085468
2907,Providence (RI),349494.30099744344
77033,Houston (TX),157379.52724927952
19119,Philadelphia (PA),353740.87752120616
37919,Knoxville (TN),513849.6625082877
53223,Milwaukee (WI),217235.4801671961
22152,Springfield (VA),687247.0817488517
74011,Broken Arrow (OK),288808.09639894514
22041,Falls Church (VA),446491.4078797612
95829,Sacramento (CA),607663.8364940261
21213,Baltimore (MD),122512.8523536852
94107,San Francisco (CA),995667.6237807552
32221,Jacksonville (FL),312471.0109419926
85712,Tucson (AZ),295833.5605201483
23606,Newport News (VA),346668.3543388916
85742,Tucson (AZ),395359.9493348636
2121,Boston (MA),556478.7660383517
60018,Des Plaines (IL),345126.81715553463
20007,Washington (DC),1219725.0891100734
60646,Chicago (IL),500069.8144986336
2720,Fall River (MA),417988.8951964393
89135,Las Vegas (NV),679307.284765155
96826,Honolulu (HI),481316.1104887705
33913,Fort Myers (FL),514766.2814213136
91803,Alhambra (CA),970402.2055723416
55904,Rochester (MN),272436.52199582
60005,Arlington Heights (IL),386551.4288257172
68164,Omaha (NE),284705.30180685804
23518,Norfolk (VA),325501.07373478607
98037,Lynnwood (WA),820802.4281262732
33919,Fort Myers (FL),319160.6409228644
55414,Minneapolis (MN),349455.0416648949
53140,Kenosha (WI),225043.4944470797
23503,Norfolk (VA),301840.32906906895
20601,Waldorf (MD),428337.5346228783
97008,Beaverton (OR),584480.8741362967
95212,Stockton (CA),560887.5961181804
20008,Washington (DC),877609.7582875666
97003,Beaverton (OR),504233.6261404373
12306,Schenectady (NY),253498.71042991933
84092,Sandy (UT),818296.6212922138
29707,Fort Mill (SC),533611.954556877
95134,San Jose (CA),1142698.0223361657
55419,Minneapolis (MN),472416.496082328
72404,Jonesboro (AR),253382.8175272804
73162,Oklahoma City (OK),272542.7017497342
90041,Los Angeles (CA),1291674.2041879587
92173,San Diego (CA),694086.4751434573
30088,Stone Mountain (GA),261026.37236773223
60655,Chicago (IL),299946.7016308517
2115,Boston (MA),860726.7870501379
77380,Spring (TX),388751.1961614189
11232,New York (NY),629782.3475718255
33771,Largo (FL),301755.4305989495
91316,Los Angeles (CA),983667.343921478
89503,Reno (NV),460866.0182345493
90713,Lakewood (CA),889729.2452419446
90302,Inglewood (CA),697491.824945205
21209,Baltimore (MD),429572.4403748352
98144,Seattle (WA),831007.8805965036
2119,Boston (MA),609512.5719348864
92008,Carlsbad (CA),1654878.1799360982
20112,Manassas (VA),707098.1258118382
80247,Denver (CO),314354.18622047856
32205,Jacksonville (FL),273765.3635785824
79932,El Paso (TX),299661.4294483187
76018,Arlington (TX),305360.23307493335
60605,Chicago (IL),305357.395120114
70607,Lake Charles (LA),179631.84691003338
10308,New York (NY),669532.4689300823
20708,Laurel (MD),478611.9196147852
10065,New York (NY),1479193.5742725793
55404,Minneapolis (MN),244096.775862308
64151,Kansas City (MO),331723.39126238984
7201,Elizabeth (NJ),477325.5885792659
15221,Pittsburgh (PA),143161.38944522617
10013,New York (NY),3290826.852936938
89156,Las Vegas (NV),353312.3452950406
15212,Pittsburgh (PA),172686.71557033507
34986,Port Saint Lucie (FL),413502.9194133083
14228,Buffalo (NY),323884.4093710275
33544,Wesley Chapel (FL),452355.1258525457
48317,Shelby Township (MI),282791.84865297354
95117,San Jose (CA),1773861.4930506663
33144,Miami (FL),618015.8039342175
3062,Nashua (NH),503060.6298763957
2118,Boston (MA),996410.2310723556
78238,San Antonio (TX),238331.22269840917
95815,Sacramento (CA),360107.6098412505
93004,Ventura (CA),858865.8858859114
1854,Lowell (MA),457968.0641018415
92081,Vista (CA),946444.5155377836
48209,Detroit (MI),85706.89104344822
77039,Houston (TX),199354.25002879903
12302,Schenectady (NY),290666.7704176841
89512,Reno (NV),354883.7216093922
43612,Toledo (OH),108913.50113623186
45459,Dayton (OH),317193.2841727421
33308,Fort Lauderdale (FL),583547.6917551964
90039,Los Angeles (CA),1356187.0127980027
61107,Rockford (IL),189830.3698887436
90710,Los Angeles (CA),835411.6963224878
31206,Macon (GA),78565.54390243521
33138,Miami (FL),834563.7691865844
33764,Clearwater (FL),405240.7100528439
33510,Brandon (FL),351136.6397653804
43614,Toledo (OH),182436.56954966768
33441,Deerfield Beach (FL),416288.5355969206
45417,Dayton (OH),68176.67147604749
11102,New York (NY),616576.9046901357
89511,Reno (NV),1054951.8580470153
2906,Providence (RI),731439.6878239125
31204,Macon (GA),116625.96583459267
98271,Marysville (WA),577880.5998375812
44129,Parma (OH),185394.61362920905
95133,San Jose (CA),1225899.8168958898
22150,Springfield (VA),656953.0671356978
68506,Lincoln (NE),268297.20368773566
92120,San Diego (CA),1091418.8573163983
10075,New York (NY),1080547.78487879
93901,Salinas (CA),762416.47232886
60087,Waukegan (IL),228843.28892921467
45239,Cincinnati (OH),200158.65328044325
77598,Houston (TX),263583.09746498003
85747,Tucson (AZ),374859.1344835398
92835,Fullerton (CA),1278171.8516929676
30310,Atlanta (GA),304472.1104867682
77025,Houston (TX),477252.7444632922
49006,Kalamazoo (MI),231587.08550925704
48316,Shelby Township (MI),393354.8407925149
80919,Colorado Springs (CO),585877.1493817266
33971,Lehigh Acres (FL),329622.18120706803
53208,Milwaukee (WI),203978.4533949633
94704,Berkeley (CA),1180293.2312619274
89011,Henderson (NV),466508.2886459786
48602,Saginaw (MI),79290.80715604707
98516,Lacey (WA),575614.258943837
32832,Orlando (FL),545910.4238023794
12303,Schenectady (NY),275874.125430333
45230,Cincinnati (OH),299264.8084106027
30507,Gainesville (GA),313902.7221701425
6604,Bridgeport (CT),285450.668676224
10303,New York (NY),498417.9813342436
7108,Newark (NJ),466205.42535103526
80303,Boulder (CO),880072.4330199402
40502,Lexington (KY),513242.523748572
84104,Salt Lake City (UT),404980.03660202486
94607,Oakland (CA),628526.5841425686
13210,Syracuse (NY),223481.4642376772
98007,Bellevue (WA),988355.987567515
32505,Pensacola (FL),144758.21585844402
97214,Portland (OR),672887.2260200974
94518,Concord (CA),910098.9329492364
77018,Houston (TX),529045.6158645954
98685,Vancouver (WA),597512.4429723432
48108,Ann Arbor (MI),424189.4400751843
98311,Bremerton (WA),493126.71979207423
48315,Shelby Township (MI),420833.0688703765
11429,New York (NY),679104.0444905524
15217,Pittsburgh (PA),431440.2913360796
78212,San Antonio (TX),301852.64419042465
85304,Glendale (AZ),419317.3202191384
33314,Davie (FL),407134.9465264065
40503,Lexington (KY),321177.4164745409
40258,Louisville (KY),200003.9100391524
90405,Santa Monica (CA),1926822.5966137387
60124,Elgin (IL),454406.1291624311
22406,Fredericksburg (VA),541209.7557075274
60621,Chicago (IL),108998.57617197013
90304,Inglewood (CA),728104.0132661248
48210,Detroit (MI),64227.878244249005
89434,Sparks (NV),459077.1126312914
43223,Columbus (OH),162363.50275886862
2905,Providence (RI),382780.3811295857
90038,Los Angeles (CA),1155005.5676883736
78757,Austin (TX),648441.5641905195
11416,New York (NY),692638.2915652072
49015,Battle Creek (MI),199892.12616319253
27455,Greensboro (NC),355675.6599377745
10710,Yonkers (NY),681074.2265376864
94402,San Mateo (CA),2384830.659333333
48092,Warren (MI),240550.06716516832
97317,Salem (OR),456801.7811435243
55105,Saint Paul (MN),452680.78261791886
33618,Tampa (FL),464431.0355998493
44135,Cleveland (OH),141547.82636236565
63118,Saint Louis (MO),175173.92505537215
8755,Toms River (NJ),475544.5304169245
73127,Oklahoma City (OK),182419.57258969845
29625,Anderson (SC),251541.78854816305
10036,New York (NY),976529.9709876912
92868,Orange (CA),867823.7328283034
98665,Vancouver (WA),496039.2663944503
96815,Honolulu (HI),518345.13765994017
93035,Oxnard (CA),911692.1102143138
32605,Gainesville (FL),311129.88420057134
30329,Atlanta (GA),529939.6873443085
48150,Livonia (MI),260255.79375228388
33705,Saint Petersburg (FL),362220.6087165957
90017,Los Angeles (CA),650165.0110144379
97005,Beaverton (OR),502566.4592829855
6704,Waterbury (CT),232505.91828477
98011,Bothell (WA),1062053.5865934556
37138,Nashville (TN),387572.2751796479
64155,Kansas City (MO),336193.9377103264
77022,Houston (TX),221963.9113084624
48085,Troy (MI),437902.1024754271
40504,Lexington (KY),244650.2027591678
16509,Erie (PA),234634.2151296197
1843,Lawrence (MA),488886.83039532695
98008,Bellevue (WA),1396637.858289889
77023,Houston (TX),277794.61807558144
33755,Clearwater (FL),366019.00444675056
33446,Delray Beach (FL),402706.0123959159
36605,Mobile (AL),86987.35469563918
93704,Fresno (CA),377729.98616511264
23222,Richmond (VA),263172.99349406624
80234,Westminster (CO),557240.9656156399
73069,Norman (OK),226826.8295239215
45042,Middletown (OH),223221.19199730564
43214,Columbus (OH),402911.9494206514
33569,Riverview (FL),410804.830935124
74137,Tulsa (OK),419111.1545693781
22202,Arlington (VA),792774.7174830114
76209,Denton (TX),305539.3921495621
22401,Fredericksburg (VA),450857.68665130594
73132,Oklahoma City (OK),235563.0435581866
90035,Los Angeles (CA),1645647.9591077997
33563,Plant City (FL),290928.92022442294
98107,Seattle (WA),897506.1377511875
19130,Philadelphia (PA),427301.3982056009
19802,Wilmington (DE),181878.7845405703
53210,Milwaukee (WI),152091.12812434605
91103,Pasadena (CA),1053943.459719015
78727,Austin (TX),503537.1697103859
98106,Seattle (WA),680273.4640250956
31093,Warner Robins (GA),156650.99943788975
20715,Bowie (MD),482279.88264788623
96813,Honolulu (HI),678382.2894824543
37205,Nashville (TN),984187.8657076838
48603,Saginaw (MI),216766.55039262667
91042,Los Angeles (CA),904260.8877255915
74105,Tulsa (OK),278779.1411807975
6114,Hartford (CT),190352.0736139248
48336,Farmington Hills (MI),283497.63117717585
85381,Peoria (AZ),467506.3123572257
90064,Los Angeles (CA),1860667.1632684704
78737,Austin (TX),819671.8807383925
68502,Lincoln (NE),231893.7638459086
92782,Tustin (CA),1292636.6489367264
33703,Saint Petersburg (FL),452050.97907963145
7112,Newark (NJ),460342.7501121461
14207,Buffalo (NY),146843.40944401894
77005,Houston (TX),1508137.7361696097
78222,San Antonio (TX),227496.70407917743
97212,Portland (OR),783791.6525137816
32223,Jacksonville (FL),434051.14154286304
32233,Jacksonville (FL),469731.1353985049
7206,Elizabeth (NJ),468107.4694627556
10001,New York (NY),1663115.3872054706
2132,Boston (MA),782014.1637637438
27607,Raleigh (NC),701954.6069503133
80528,Fort Collins (CO),672859.9523088177
33484,Delray Beach (FL),247250.01621135251
15213,Pittsburgh (PA),277294.932377811
85718,Tucson (AZ),738985.1156888558
23227,Henrico (VA),373138.0022759373
1108,Springfield (MA),274155.000848824
92411,San Bernardino (CA),421256.3019884789
16510,Erie (PA),181957.97969721863
28144,Salisbury (NC),224133.074968086
20602,Waldorf (MD),383754.4647021101
33028,Pembroke Pines (FL),691540.6675217352
76132,Fort Worth (TX),448339.1579085581
91364,Los Angeles (CA),1379312.6015806152
85396,Buckeye (AZ),473442.2227009821
61109,Rockford (IL),163827.49796867112
8619,Trenton (NJ),401681.2107624892
76109,Fort Worth (TX),633733.0341274679
55116,Saint Paul (MN),431719.9105081313
94559,Napa (CA),857284.1427654888
1602,Worcester (MA),429955.77105932665
91784,Upland (CA),967854.041681016
79930,El Paso (TX),172913.61906131683
44708,Canton (OH),180628.08920464176
32901,Melbourne (FL),294525.09767646855
75252,Dallas (TX),628834.4261492449
20876,Germantown (MD),485965.2569731675
38117,Memphis (TN),284655.77277107415
79934,El Paso (TX),236301.92105743368
37804,Maryville (TN),334695.1364923856
37206,Nashville (TN),621308.2400724026
19125,Philadelphia (PA),352977.30095991725
30306,Atlanta (GA),891390.9874088393
78724,Austin (TX),364544.4437916908
40505,Lexington (KY),210290.211390218
2721,Fall River (MA),411180.8543255545
23601,Newport News (VA),280565.0715493353
37801,Maryville (TN),373718.2302312621
34714,Clermont (FL),417814.346602994
32789,Winter Park (FL),755604.3129414528
30082,Smyrna (GA),460146.3771478462
78728,Austin (TX),450669.4496788096
53705,Madison (WI),511376.07638964296
29154,Sumter (SC),215987.08127360907
78754,Austin (TX),398782.3873460509
77021,Houston (TX),210248.26714473256
1905,Lynn (MA),542623.2846687417
75212,Dallas (TX),250430.1627574251
91504,Burbank (CA),1233950.0291827093
32806,Orlando (FL),446940.2859916695
90746,Carson (CA),839394.3142672083
80301,Boulder (CO),767205.9579140564
94619,Oakland (CA),945060.7886200164
75254,Dallas (TX),262645.4769925326
89178,Las Vegas (NV),474690.9246338301
30309,Atlanta (GA),420788.7566578109
40205,Louisville (KY),356532.8414203312
37917,Knoxville (TN),254731.11398072692
80206,Denver (CO),898109.8770669331
30305,Atlanta (GA),652623.4831514786
34652,New Port Richey (FL),245310.270695866
76208,Denton (TX),429300.9438882093
90291,Los Angeles (CA),2042739.4474616852
21216,Baltimore (MD),118928.20584488571
19810,Wilmington (DE),450078.9503965028
95354,Modesto (CA),396102.2384630063
33967,Fort Myers (FL),398204.2033358792
22043,Falls Church (VA),878650.9470271324
33916,Fort Myers (FL),255267.7038607447
92585,Menifee (CA),584079.4025863501
53225,Milwaukee (WI),214851.2091141056
77061,Houston (TX),239284.1893449696
89106,Las Vegas (NV),333300.32034089626
63109,Saint Louis (MO),256346.78111735696
77345,Houston (TX),411459.3129392394
11104,New York (NY),461652.1215418063
95864,Arden-Arcade (CA),741096.6183255367
30504,Gainesville (GA),364807.9328480652
98116,Seattle (WA),987588.0529667604
11356,New York (NY),798406.4903814411
23236,Richmond (VA),371520.70918892696
78731,Austin (TX),1086365.6590776062
44313,Akron (OH),238136.2058610736
80214,Lakewood (CO),572429.3387766945
2126,Boston (MA),572166.2831896119
33629,Tampa (FL),1016257.5200014616
